"Code","Name","Continent","Region","SurfaceArea","IndepYear","Population","LifeExpectancy","GNP","GNPOld","LocalName","GovernmentForm","HeadOfState","Capital","Code2","ID","Name","CountryCode","District","Population"
"AUS","Australia","Oceania","Australia and New Zealand",7741220.00,1901,18886000,79.8,351182.00,392911.00,"Australia","Constitutional Monarchy, Federation","Elisabeth II",135,"AU",134,"Adelaide","AUS","South Australia",978100
"AUS","Australia","Oceania","Australia and New Zealand",7741220.00,1901,18886000,79.8,351182.00,392911.00,"Australia","Constitutional Monarchy, Federation","Elisabeth II",135,"AU",135,"Canberra","AUS","Capital Region",322723
"AUS","Australia","Oceania","Australia and New Zealand",7741220.00,1901,18886000,79.8,351182.00,392911.00,"Australia","Constitutional Monarchy, Federation","Elisabeth II",135,"AU",136,"Gold Coast","AUS","Queensland",311932
"AUS","Australia","Oceania","Australia and New Zealand",7741220.00,1901,18886000,79.8,351182.00,392911.00,"Australia","Constitutional Monarchy, Federation","Elisabeth II",135,"AU",137,"Newcastle","AUS","New South Wales",270324
"AUS","Australia","Oceania","Australia and New Zealand",7741220.00,1901,18886000,79.8,351182.00,392911.00,"Australia","Constitutional Monarchy, Federation","Elisabeth II",135,"AU",138,"Central Coast","AUS","New South Wales",227657
"AUS","Australia","Oceania","Australia and New Zealand",7741220.00,1901,18886000,79.8,351182.00,392911.00,"Australia","Constitutional Monarchy, Federation","Elisabeth II",135,"AU",139,"Wollongong","AUS","New South Wales",219761
"AUS","Australia","Oceania","Australia and New Zealand",7741220.00,1901,18886000,79.8,351182.00,392911.00,"Australia","Constitutional Monarchy, Federation","Elisabeth II",135,"AU",140,"Hobart","AUS","Tasmania",126118
"AUS","Australia","Oceania","Australia and New Zealand",7741220.00,1901,18886000,79.8,351182.00,392911.00,"Australia","Constitutional Monarchy, Federation","Elisabeth II",135,"AU",141,"Geelong","AUS","Victoria",125382
"AUS","Australia","Oceania","Australia and New Zealand",7741220.00,1901,18886000,79.8,351182.00,392911.00,"Australia","Constitutional Monarchy, Federation","Elisabeth II",135,"AU",142,"Townsville","AUS","Queensland",109914
"AUS","Australia","Oceania","Australia and New Zealand",7741220.00,1901,18886000,79.8,351182.00,392911.00,"Australia","Constitutional Monarchy, Federation","Elisabeth II",135,"AU",143,"Cairns","AUS","Queensland",92273
"AZE","Azerbaijan","Asia","Middle East",86600.00,1991,7734000,62.9,4127.00,4100.00,"Azärbaycan","Federal Republic","Heydär Äliyev",144,"AZ",144,"Baku","AZE","Baki",1787800
"AZE","Azerbaijan","Asia","Middle East",86600.00,1991,7734000,62.9,4127.00,4100.00,"Azärbaycan","Federal Republic","Heydär Äliyev",144,"AZ",145,"Gäncä","AZE","Gäncä",299300
"AZE","Azerbaijan","Asia","Middle East",86600.00,1991,7734000,62.9,4127.00,4100.00,"Azärbaycan","Federal Republic","Heydär Äliyev",144,"AZ",146,"Sumqayit","AZE","Sumqayit",283000
"AZE","Azerbaijan","Asia","Middle East",86600.00,1991,7734000,62.9,4127.00,4100.00,"Azärbaycan","Federal Republic","Heydär Äliyev",144,"AZ",147,"Mingäçevir","AZE","Mingäçevir",93900
"BHS","Bahamas","North America","Caribbean",13878.00,1973,307000,71.1,3527.00,3347.00,"The Bahamas","Constitutional Monarchy","Elisabeth II",148,"BS",148,"Nassau","BHS","New Providence",172000
"BHR","Bahrain","Asia","Middle East",694.00,1971,617000,73.0,6366.00,6097.00,"Al-Bahrayn","Monarchy (Emirate)","Hamad ibn Isa al-Khalifa",149,"BH",149,"al-Manama","BHR","al-Manama",148000
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",150,"Dhaka","BGD","Dhaka",3612850
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",151,"Chittagong","BGD","Chittagong",1392860
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",152,"Khulna","BGD","Khulna",663340
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",153,"Rajshahi","BGD","Rajshahi",294056
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",154,"Narayanganj","BGD","Dhaka",202134
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",155,"Rangpur","BGD","Rajshahi",191398
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",156,"Mymensingh","BGD","Dhaka",188713
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",157,"Barisal","BGD","Barisal",170232
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",158,"Tungi","BGD","Dhaka",168702
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",159,"Jessore","BGD","Khulna",139710
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",160,"Comilla","BGD","Chittagong",135313
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",161,"Nawabganj","BGD","Rajshahi",130577
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",162,"Dinajpur","BGD","Rajshahi",127815
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",163,"Bogra","BGD","Rajshahi",120170
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",164,"Sylhet","BGD","Sylhet",117396
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",165,"Brahmanbaria","BGD","Chittagong",109032
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",166,"Tangail","BGD","Dhaka",106004
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",167,"Jamalpur","BGD","Dhaka",103556
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",168,"Pabna","BGD","Rajshahi",103277
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",169,"Naogaon","BGD","Rajshahi",101266
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",170,"Sirajganj","BGD","Rajshahi",99669
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",171,"Narsinghdi","BGD","Dhaka",98342
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",172,"Saidpur","BGD","Rajshahi",96777
"BGD","Bangladesh","Asia","Southern and Central Asia",143998.00,1971,129155000,60.2,32852.00,31966.00,"Bangladesh","Republic","Shahabuddin Ahmad",150,"BD",173,"Gazipur","BGD","Dhaka",96717
"BRB","Barbados","North America","Caribbean",430.00,1966,270000,73.0,2223.00,2186.00,"Barbados","Constitutional Monarchy","Elisabeth II",174,"BB",174,"Bridgetown","BRB","St Michael",6070
"BEL","Belgium","Europe","Western Europe",30518.00,1830,10239000,77.8,249704.00,243948.00,"België/Belgique","Constitutional Monarchy, Federation","Albert II",179,"BE",175,"Antwerpen","BEL","Antwerpen",446525
"BEL","Belgium","Europe","Western Europe",30518.00,1830,10239000,77.8,249704.00,243948.00,"België/Belgique","Constitutional Monarchy, Federation","Albert II",179,"BE",176,"Gent","BEL","East Flanderi",224180
"BEL","Belgium","Europe","Western Europe",30518.00,1830,10239000,77.8,249704.00,243948.00,"België/Belgique","Constitutional Monarchy, Federation","Albert II",179,"BE",177,"Charleroi","BEL","Hainaut",200827
"BEL","Belgium","Europe","Western Europe",30518.00,1830,10239000,77.8,249704.00,243948.00,"België/Belgique","Constitutional Monarchy, Federation","Albert II",179,"BE",178,"Liège","BEL","Liège",185639
"BEL","Belgium","Europe","Western Europe",30518.00,1830,10239000,77.8,249704.00,243948.00,"België/Belgique","Constitutional Monarchy, Federation","Albert II",179,"BE",179,"Bruxelles [Brussel]","BEL","Bryssel",133859
"BEL","Belgium","Europe","Western Europe",30518.00,1830,10239000,77.8,249704.00,243948.00,"België/Belgique","Constitutional Monarchy, Federation","Albert II",179,"BE",180,"Brugge","BEL","West Flanderi",116246
"BEL","Belgium","Europe","Western Europe",30518.00,1830,10239000,77.8,249704.00,243948.00,"België/Belgique","Constitutional Monarchy, Federation","Albert II",179,"BE",181,"Schaerbeek","BEL","Bryssel",105692
"BEL","Belgium","Europe","Western Europe",30518.00,1830,10239000,77.8,249704.00,243948.00,"België/Belgique","Constitutional Monarchy, Federation","Albert II",179,"BE",182,"Namur","BEL","Namur",105419
"BEL","Belgium","Europe","Western Europe",30518.00,1830,10239000,77.8,249704.00,243948.00,"België/Belgique","Constitutional Monarchy, Federation","Albert II",179,"BE",183,"Mons","BEL","Hainaut",90935
"BLZ","Belize","North America","Central America",22696.00,1981,241000,70.9,630.00,616.00,"Belize","Constitutional Monarchy","Elisabeth II",185,"BZ",184,"Belize City","BLZ","Belize City",55810
"BLZ","Belize","North America","Central America",22696.00,1981,241000,70.9,630.00,616.00,"Belize","Constitutional Monarchy","Elisabeth II",185,"BZ",185,"Belmopan","BLZ","Cayo",7105
"BEN","Benin","Africa","Western Africa",112622.00,1960,6097000,50.2,2357.00,2141.00,"Bénin","Republic","Mathieu Kérékou",187,"BJ",186,"Cotonou","BEN","Atlantique",536827
"BEN","Benin","Africa","Western Africa",112622.00,1960,6097000,50.2,2357.00,2141.00,"Bénin","Republic","Mathieu Kérékou",187,"BJ",187,"Porto-Novo","BEN","Ouémé",194000
"BEN","Benin","Africa","Western Africa",112622.00,1960,6097000,50.2,2357.00,2141.00,"Bénin","Republic","Mathieu Kérékou",187,"BJ",188,"Djougou","BEN","Atacora",134099
"BEN","Benin","Africa","Western Africa",112622.00,1960,6097000,50.2,2357.00,2141.00,"Bénin","Republic","Mathieu Kérékou",187,"BJ",189,"Parakou","BEN","Borgou",103577
"BMU","Bermuda","North America","North America",53.00,NULL,65000,76.9,2328.00,2190.00,"Bermuda","Dependent Territory of the UK","Elisabeth II",191,"BM",190,"Saint George","BMU","Saint George´s",1800
"BMU","Bermuda","North America","North America",53.00,NULL,65000,76.9,2328.00,2190.00,"Bermuda","Dependent Territory of the UK","Elisabeth II",191,"BM",191,"Hamilton","BMU","Hamilton",1200
"BTN","Bhutan","Asia","Southern and Central Asia",47000.00,1910,2124000,52.4,372.00,383.00,"Druk-Yul","Monarchy","Jigme Singye Wangchuk",192,"BT",192,"Thimphu","BTN","Thimphu",22000
"BOL","Bolivia","South America","South America",1098581.00,1825,8329000,63.7,8571.00,7967.00,"Bolivia","Republic","Hugo Bánzer Suárez",194,"BO",193,"Santa Cruz de la Sierra","BOL","Santa Cruz",935361
"BOL","Bolivia","South America","South America",1098581.00,1825,8329000,63.7,8571.00,7967.00,"Bolivia","Republic","Hugo Bánzer Suárez",194,"BO",194,"La Paz","BOL","La Paz",758141
"BOL","Bolivia","South America","South America",1098581.00,1825,8329000,63.7,8571.00,7967.00,"Bolivia","Republic","Hugo Bánzer Suárez",194,"BO",195,"El Alto","BOL","La Paz",534466
"BOL","Bolivia","South America","South America",1098581.00,1825,8329000,63.7,8571.00,7967.00,"Bolivia","Republic","Hugo Bánzer Suárez",194,"BO",196,"Cochabamba","BOL","Cochabamba",482800
"BOL","Bolivia","South America","South America",1098581.00,1825,8329000,63.7,8571.00,7967.00,"Bolivia","Republic","Hugo Bánzer Suárez",194,"BO",197,"Oruro","BOL","Oruro",223553
"BOL","Bolivia","South America","South America",1098581.00,1825,8329000,63.7,8571.00,7967.00,"Bolivia","Republic","Hugo Bánzer Suárez",194,"BO",198,"Sucre","BOL","Chuquisaca",178426
"BOL","Bolivia","South America","South America",1098581.00,1825,8329000,63.7,8571.00,7967.00,"Bolivia","Republic","Hugo Bánzer Suárez",194,"BO",199,"Potosí","BOL","Potosí",140642
"BOL","Bolivia","South America","South America",1098581.00,1825,8329000,63.7,8571.00,7967.00,"Bolivia","Republic","Hugo Bánzer Suárez",194,"BO",200,"Tarija","BOL","Tarija",125255
"BIH","Bosnia and Herzegovina","Europe","Southern Europe",51197.00,1992,3972000,71.5,2841.00,NULL,"Bosna i Hercegovina","Federal Republic","Ante Jelavic",201,"BA",201,"Sarajevo","BIH","Federaatio",360000
"BIH","Bosnia and Herzegovina","Europe","Southern Europe",51197.00,1992,3972000,71.5,2841.00,NULL,"Bosna i Hercegovina","Federal Republic","Ante Jelavic",201,"BA",202,"Banja Luka","BIH","Republika Srpska",143079
"BIH","Bosnia and Herzegovina","Europe","Southern Europe",51197.00,1992,3972000,71.5,2841.00,NULL,"Bosna i Hercegovina","Federal Republic","Ante Jelavic",201,"BA",203,"Zenica","BIH","Federaatio",96027
"BWA","Botswana","Africa","Southern Africa",581730.00,1966,1622000,39.3,4834.00,4935.00,"Botswana","Republic","Festus G. Mogae",204,"BW",204,"Gaborone","BWA","Gaborone",213017
"BWA","Botswana","Africa","Southern Africa",581730.00,1966,1622000,39.3,4834.00,4935.00,"Botswana","Republic","Festus G. Mogae",204,"BW",205,"Francistown","BWA","Francistown",101805
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",206,"São Paulo","BRA","São Paulo",9968485
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",207,"Rio de Janeiro","BRA","Rio de Janeiro",5598953
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",208,"Salvador","BRA","Bahia",2302832
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",209,"Belo Horizonte","BRA","Minas Gerais",2139125
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",210,"Fortaleza","BRA","Ceará",2097757
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",211,"Brasília","BRA","Distrito Federal",1969868
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",212,"Curitiba","BRA","Paraná",1584232
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",213,"Recife","BRA","Pernambuco",1378087
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",214,"Porto Alegre","BRA","Rio Grande do Sul",1314032
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",215,"Manaus","BRA","Amazonas",1255049
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",216,"Belém","BRA","Pará",1186926
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",217,"Guarulhos","BRA","São Paulo",1095874
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",218,"Goiânia","BRA","Goiás",1056330
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",219,"Campinas","BRA","São Paulo",950043
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",220,"São Gonçalo","BRA","Rio de Janeiro",869254
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",221,"Nova Iguaçu","BRA","Rio de Janeiro",862225
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",222,"São Luís","BRA","Maranhão",837588
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",223,"Maceió","BRA","Alagoas",786288
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",224,"Duque de Caxias","BRA","Rio de Janeiro",746758
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",225,"São Bernardo do Campo","BRA","São Paulo",723132
"BRA","Brazil","South America","South America",8547403.00,1822,170115000,62.9,776739.00,804108.00,"Brasil","Federal Republic","Fernando Henrique Cardoso",211,"BR",226,"Teresina","BRA","Piauí",691942
